filename,audio_path,video_path,text,label
sample_01216,data/raw/audio\sample_01216.wav,data/raw/video\sample_01216.mp4,"Absolutely loved it, fantastic experience!",2
sample_08695,data/raw/audio\sample_08695.wav,data/raw/video\sample_08695.mp4,Mediocre storyline but decent acting.,1
sample_06020,data/raw/audio\sample_06020.wav,data/raw/video\sample_06020.mp4,"Absolutely loved it, fantastic experience!",2
sample_06865,data/raw/audio\sample_06865.wav,data/raw/video\sample_06865.mp4,"Awful experience, not worth watching.",0
sample_01064,data/raw/audio\sample_01064.wav,data/raw/video\sample_01064.mp4,"Great film, emotional and powerful.",2
sample_03786,data/raw/audio\sample_03786.wav,data/raw/video\sample_03786.mp4,"Awful experience, not worth watching.",0
sample_04410,data/raw/audio\sample_04410.wav,data/raw/video\sample_04410.mp4,"It was okay, not great but not bad either.",1
sample_06859,data/raw/audio\sample_06859.wav,data/raw/video\sample_06859.mp4,"Absolutely loved it, fantastic experience!",2
sample_06760,data/raw/audio\sample_06760.wav,data/raw/video\sample_06760.mp4,"This was terrible, I hated every moment.",0
sample_05523,data/raw/audio\sample_05523.wav,data/raw/video\sample_05523.mp4,"This was terrible, I hated every moment.",0
sample_05996,data/raw/audio\sample_05996.wav,data/raw/video\sample_05996.mp4,"Absolutely loved it, fantastic experience!",2
sample_08833,data/raw/audio\sample_08833.wav,data/raw/video\sample_08833.mp4,"This was terrible, I hated every moment.",0
sample_05888,data/raw/audio\sample_05888.wav,data/raw/video\sample_05888.mp4,"Completely disappointed, waste of time.",0
sample_02161,data/raw/audio\sample_02161.wav,data/raw/video\sample_02161.mp4,"Great film, emotional and powerful.",2
sample_03008,data/raw/audio\sample_03008.wav,data/raw/video\sample_03008.mp4,"It was okay, not great but not bad either.",1
sample_01105,data/raw/audio\sample_01105.wav,data/raw/video\sample_01105.mp4,"An average performance, could be better.",1
sample_06654,data/raw/audio\sample_06654.wav,data/raw/video\sample_06654.mp4,"It was okay, not great but not bad either.",1
sample_00692,data/raw/audio\sample_00692.wav,data/raw/video\sample_00692.mp4,"Absolutely loved it, fantastic experience!",2
sample_09957,data/raw/audio\sample_09957.wav,data/raw/video\sample_09957.mp4,"It was okay, not great but not bad either.",1
sample_04956,data/raw/audio\sample_04956.wav,data/raw/video\sample_04956.mp4,"Absolutely loved it, fantastic experience!",2
sample_06597,data/raw/audio\sample_06597.wav,data/raw/video\sample_06597.mp4,"Wonderful, exceeded all expectations!",2
sample_08480,data/raw/audio\sample_08480.wav,data/raw/video\sample_08480.mp4,"Great film, emotional and powerful.",2
sample_04369,data/raw/audio\sample_04369.wav,data/raw/video\sample_04369.mp4,"It was okay, not great but not bad either.",1
sample_02765,data/raw/audio\sample_02765.wav,data/raw/video\sample_02765.mp4,"This was terrible, I hated every moment.",0
sample_03929,data/raw/audio\sample_03929.wav,data/raw/video\sample_03929.mp4,"It was okay, not great but not bad either.",1
sample_07134,data/raw/audio\sample_07134.wav,data/raw/video\sample_07134.mp4,Mediocre storyline but decent acting.,1
sample_08735,data/raw/audio\sample_08735.wav,data/raw/video\sample_08735.mp4,"Great film, emotional and powerful.",2
sample_07530,data/raw/audio\sample_07530.wav,data/raw/video\sample_07530.mp4,Mediocre storyline but decent acting.,1
sample_07528,data/raw/audio\sample_07528.wav,data/raw/video\sample_07528.mp4,"Absolutely loved it, fantastic experience!",2
sample_00628,data/raw/audio\sample_00628.wav,data/raw/video\sample_00628.mp4,"It was okay, not great but not bad either.",1
sample_02451,data/raw/audio\sample_02451.wav,data/raw/video\sample_02451.mp4,Mediocre storyline but decent acting.,1
sample_06239,data/raw/audio\sample_06239.wav,data/raw/video\sample_06239.mp4,"Wonderful, exceeded all expectations!",2
sample_07012,data/raw/audio\sample_07012.wav,data/raw/video\sample_07012.mp4,"It was okay, not great but not bad either.",1
sample_03824,data/raw/audio\sample_03824.wav,data/raw/video\sample_03824.mp4,"It was okay, not great but not bad either.",1
sample_08977,data/raw/audio\sample_08977.wav,data/raw/video\sample_08977.mp4,"Great film, emotional and powerful.",2
sample_02652,data/raw/audio\sample_02652.wav,data/raw/video\sample_02652.mp4,"Awful experience, not worth watching.",0
sample_09107,data/raw/audio\sample_09107.wav,data/raw/video\sample_09107.mp4,Mediocre storyline but decent acting.,1
sample_03743,data/raw/audio\sample_03743.wav,data/raw/video\sample_03743.mp4,"This was terrible, I hated every moment.",0
sample_02176,data/raw/audio\sample_02176.wav,data/raw/video\sample_02176.mp4,"It was okay, not great but not bad either.",1
sample_09906,data/raw/audio\sample_09906.wav,data/raw/video\sample_09906.mp4,"Absolutely loved it, fantastic experience!",2
sample_09263,data/raw/audio\sample_09263.wav,data/raw/video\sample_09263.mp4,"It was okay, not great but not bad either.",1
sample_03318,data/raw/audio\sample_03318.wav,data/raw/video\sample_03318.mp4,"Wonderful, exceeded all expectations!",2
sample_06343,data/raw/audio\sample_06343.wav,data/raw/video\sample_06343.mp4,"Absolutely loved it, fantastic experience!",2
sample_02787,data/raw/audio\sample_02787.wav,data/raw/video\sample_02787.mp4,"This was terrible, I hated every moment.",0
sample_04105,data/raw/audio\sample_04105.wav,data/raw/video\sample_04105.mp4,"Absolutely loved it, fantastic experience!",2
sample_06355,data/raw/audio\sample_06355.wav,data/raw/video\sample_06355.mp4,"Completely disappointed, waste of time.",0
sample_01676,data/raw/audio\sample_01676.wav,data/raw/video\sample_01676.mp4,Mediocre storyline but decent acting.,1
sample_03947,data/raw/audio\sample_03947.wav,data/raw/video\sample_03947.mp4,"Wonderful, exceeded all expectations!",2
sample_04444,data/raw/audio\sample_04444.wav,data/raw/video\sample_04444.mp4,"Great film, emotional and powerful.",2
sample_02936,data/raw/audio\sample_02936.wav,data/raw/video\sample_02936.mp4,"Awful experience, not worth watching.",0
sample_09005,data/raw/audio\sample_09005.wav,data/raw/video\sample_09005.mp4,"This was terrible, I hated every moment.",0
sample_07766,data/raw/audio\sample_07766.wav,data/raw/video\sample_07766.mp4,"An average performance, could be better.",1
sample_05722,data/raw/audio\sample_05722.wav,data/raw/video\sample_05722.mp4,"Great film, emotional and powerful.",2
sample_07441,data/raw/audio\sample_07441.wav,data/raw/video\sample_07441.mp4,"An average performance, could be better.",1
sample_02503,data/raw/audio\sample_02503.wav,data/raw/video\sample_02503.mp4,"Completely disappointed, waste of time.",0
sample_08482,data/raw/audio\sample_08482.wav,data/raw/video\sample_08482.mp4,"It was okay, not great but not bad either.",1
sample_02369,data/raw/audio\sample_02369.wav,data/raw/video\sample_02369.mp4,Mediocre storyline but decent acting.,1
sample_04967,data/raw/audio\sample_04967.wav,data/raw/video\sample_04967.mp4,"This was terrible, I hated every moment.",0
sample_05883,data/raw/audio\sample_05883.wav,data/raw/video\sample_05883.mp4,"Absolutely loved it, fantastic experience!",2
sample_02217,data/raw/audio\sample_02217.wav,data/raw/video\sample_02217.mp4,"Wonderful, exceeded all expectations!",2
sample_05847,data/raw/audio\sample_05847.wav,data/raw/video\sample_05847.mp4,"It was okay, not great but not bad either.",1
sample_02218,data/raw/audio\sample_02218.wav,data/raw/video\sample_02218.mp4,"This was terrible, I hated every moment.",0
sample_03326,data/raw/audio\sample_03326.wav,data/raw/video\sample_03326.mp4,"Awful experience, not worth watching.",0
sample_06733,data/raw/audio\sample_06733.wav,data/raw/video\sample_06733.mp4,"It was okay, not great but not bad either.",1
sample_03583,data/raw/audio\sample_03583.wav,data/raw/video\sample_03583.mp4,"Absolutely loved it, fantastic experience!",2
sample_09824,data/raw/audio\sample_09824.wav,data/raw/video\sample_09824.mp4,"This was terrible, I hated every moment.",0
sample_03619,data/raw/audio\sample_03619.wav,data/raw/video\sample_03619.mp4,"Absolutely loved it, fantastic experience!",2
sample_07707,data/raw/audio\sample_07707.wav,data/raw/video\sample_07707.mp4,"Great film, emotional and powerful.",2
sample_06432,data/raw/audio\sample_06432.wav,data/raw/video\sample_06432.mp4,"This was terrible, I hated every moment.",0
sample_03115,data/raw/audio\sample_03115.wav,data/raw/video\sample_03115.mp4,"Completely disappointed, waste of time.",0
sample_00085,data/raw/audio\sample_00085.wav,data/raw/video\sample_00085.mp4,"This was terrible, I hated every moment.",0
sample_05973,data/raw/audio\sample_05973.wav,data/raw/video\sample_05973.mp4,"Wonderful, exceeded all expectations!",2
sample_02801,data/raw/audio\sample_02801.wav,data/raw/video\sample_02801.mp4,"Awful experience, not worth watching.",0
sample_03671,data/raw/audio\sample_03671.wav,data/raw/video\sample_03671.mp4,"Awful experience, not worth watching.",0
sample_03667,data/raw/audio\sample_03667.wav,data/raw/video\sample_03667.mp4,"Completely disappointed, waste of time.",0
sample_09794,data/raw/audio\sample_09794.wav,data/raw/video\sample_09794.mp4,"Completely disappointed, waste of time.",0
sample_05158,data/raw/audio\sample_05158.wav,data/raw/video\sample_05158.mp4,"Great film, emotional and powerful.",2
sample_05725,data/raw/audio\sample_05725.wav,data/raw/video\sample_05725.mp4,"Absolutely loved it, fantastic experience!",2
sample_04590,data/raw/audio\sample_04590.wav,data/raw/video\sample_04590.mp4,"This was terrible, I hated every moment.",0
sample_02019,data/raw/audio\sample_02019.wav,data/raw/video\sample_02019.mp4,"Absolutely loved it, fantastic experience!",2
sample_07831,data/raw/audio\sample_07831.wav,data/raw/video\sample_07831.mp4,"Wonderful, exceeded all expectations!",2
sample_02525,data/raw/audio\sample_02525.wav,data/raw/video\sample_02525.mp4,"Awful experience, not worth watching.",0
sample_08286,data/raw/audio\sample_08286.wav,data/raw/video\sample_08286.mp4,"Great film, emotional and powerful.",2
sample_09206,data/raw/audio\sample_09206.wav,data/raw/video\sample_09206.mp4,"This was terrible, I hated every moment.",0
sample_03212,data/raw/audio\sample_03212.wav,data/raw/video\sample_03212.mp4,"Completely disappointed, waste of time.",0
sample_00519,data/raw/audio\sample_00519.wav,data/raw/video\sample_00519.mp4,"Great film, emotional and powerful.",2
sample_05366,data/raw/audio\sample_05366.wav,data/raw/video\sample_05366.mp4,"This was terrible, I hated every moment.",0
sample_06762,data/raw/audio\sample_06762.wav,data/raw/video\sample_06762.mp4,Mediocre storyline but decent acting.,1
sample_02895,data/raw/audio\sample_02895.wav,data/raw/video\sample_02895.mp4,"Absolutely loved it, fantastic experience!",2
sample_00244,data/raw/audio\sample_00244.wav,data/raw/video\sample_00244.mp4,"This was terrible, I hated every moment.",0
sample_05930,data/raw/audio\sample_05930.wav,data/raw/video\sample_05930.mp4,"Wonderful, exceeded all expectations!",2
sample_04714,data/raw/audio\sample_04714.wav,data/raw/video\sample_04714.mp4,"It was okay, not great but not bad either.",1
sample_09567,data/raw/audio\sample_09567.wav,data/raw/video\sample_09567.mp4,"This was terrible, I hated every moment.",0
sample_03425,data/raw/audio\sample_03425.wav,data/raw/video\sample_03425.mp4,"Great film, emotional and powerful.",2
sample_06931,data/raw/audio\sample_06931.wav,data/raw/video\sample_06931.mp4,"Wonderful, exceeded all expectations!",2
sample_06720,data/raw/audio\sample_06720.wav,data/raw/video\sample_06720.mp4,"Wonderful, exceeded all expectations!",2
sample_07410,data/raw/audio\sample_07410.wav,data/raw/video\sample_07410.mp4,"Absolutely loved it, fantastic experience!",2
sample_06177,data/raw/audio\sample_06177.wav,data/raw/video\sample_06177.mp4,"Absolutely loved it, fantastic experience!",2
sample_07250,data/raw/audio\sample_07250.wav,data/raw/video\sample_07250.mp4,"Absolutely loved it, fantastic experience!",2
sample_05509,data/raw/audio\sample_05509.wav,data/raw/video\sample_05509.mp4,"Great film, emotional and powerful.",2
sample_02001,data/raw/audio\sample_02001.wav,data/raw/video\sample_02001.mp4,"Great film, emotional and powerful.",2
sample_00885,data/raw/audio\sample_00885.wav,data/raw/video\sample_00885.mp4,"Awful experience, not worth watching.",0
sample_00869,data/raw/audio\sample_00869.wav,data/raw/video\sample_00869.mp4,"Awful experience, not worth watching.",0
sample_09688,data/raw/audio\sample_09688.wav,data/raw/video\sample_09688.mp4,"Great film, emotional and powerful.",2
sample_05720,data/raw/audio\sample_05720.wav,data/raw/video\sample_05720.mp4,"Completely disappointed, waste of time.",0
sample_00356,data/raw/audio\sample_00356.wav,data/raw/video\sample_00356.mp4,"Completely disappointed, waste of time.",0
sample_09907,data/raw/audio\sample_09907.wav,data/raw/video\sample_09907.mp4,"Completely disappointed, waste of time.",0
sample_05451,data/raw/audio\sample_05451.wav,data/raw/video\sample_05451.mp4,"Awful experience, not worth watching.",0
sample_08193,data/raw/audio\sample_08193.wav,data/raw/video\sample_08193.mp4,"Completely disappointed, waste of time.",0
sample_06438,data/raw/audio\sample_06438.wav,data/raw/video\sample_06438.mp4,"Awful experience, not worth watching.",0
sample_07704,data/raw/audio\sample_07704.wav,data/raw/video\sample_07704.mp4,"This was terrible, I hated every moment.",0
sample_01275,data/raw/audio\sample_01275.wav,data/raw/video\sample_01275.mp4,"It was okay, not great but not bad either.",1
sample_01890,data/raw/audio\sample_01890.wav,data/raw/video\sample_01890.mp4,"Awful experience, not worth watching.",0
sample_08686,data/raw/audio\sample_08686.wav,data/raw/video\sample_08686.mp4,"An average performance, could be better.",1
sample_06568,data/raw/audio\sample_06568.wav,data/raw/video\sample_06568.mp4,"This was terrible, I hated every moment.",0
sample_09623,data/raw/audio\sample_09623.wav,data/raw/video\sample_09623.mp4,"Awful experience, not worth watching.",0
sample_03563,data/raw/audio\sample_03563.wav,data/raw/video\sample_03563.mp4,"Great film, emotional and powerful.",2
sample_05787,data/raw/audio\sample_05787.wav,data/raw/video\sample_05787.mp4,Mediocre storyline but decent acting.,1
sample_04958,data/raw/audio\sample_04958.wav,data/raw/video\sample_04958.mp4,"Awful experience, not worth watching.",0
sample_01546,data/raw/audio\sample_01546.wav,data/raw/video\sample_01546.mp4,"Absolutely loved it, fantastic experience!",2
sample_02380,data/raw/audio\sample_02380.wav,data/raw/video\sample_02380.mp4,"Wonderful, exceeded all expectations!",2
sample_03823,data/raw/audio\sample_03823.wav,data/raw/video\sample_03823.mp4,"Great film, emotional and powerful.",2
sample_03232,data/raw/audio\sample_03232.wav,data/raw/video\sample_03232.mp4,Mediocre storyline but decent acting.,1
sample_08399,data/raw/audio\sample_08399.wav,data/raw/video\sample_08399.mp4,"It was okay, not great but not bad either.",1
sample_03306,data/raw/audio\sample_03306.wav,data/raw/video\sample_03306.mp4,"Wonderful, exceeded all expectations!",2
sample_00492,data/raw/audio\sample_00492.wav,data/raw/video\sample_00492.mp4,"Completely disappointed, waste of time.",0
sample_03499,data/raw/audio\sample_03499.wav,data/raw/video\sample_03499.mp4,"Absolutely loved it, fantastic experience!",2
sample_06664,data/raw/audio\sample_06664.wav,data/raw/video\sample_06664.mp4,"This was terrible, I hated every moment.",0
sample_01116,data/raw/audio\sample_01116.wav,data/raw/video\sample_01116.mp4,"Awful experience, not worth watching.",0
sample_05637,data/raw/audio\sample_05637.wav,data/raw/video\sample_05637.mp4,"Completely disappointed, waste of time.",0
